samples,acc,prec,rec,fpr,buckets
107270,0.943,0.9693877551020408,0.6375838926174496,0.0035252643948296123,22.0
108270,0.942,0.9379310344827586,0.7351351351351352,0.011042944785276074,22.0
109270,0.882,0.9863945578231292,0.7952468007312614,0.013245033112582781,22.0
110270,0.896,0.9733333333333334,0.7952069716775599,0.018484288354898338,22.0
111270,0.904,1.0,0.8327526132404182,0.0,22.0
112270,0.902,0.9929906542056075,0.8173076923076923,0.00625,22.0
113270,0.898,0.9975308641975309,0.8,0.00202020202020202,22.0
114270,0.895,0.996551724137931,0.7353689567430025,0.0016474464579901153,22.0
115270,0.859,0.997716894977169,0.75736568457539,0.002364066193853428,22.0
116270,0.91,0.9966996699669967,0.7723785166240409,0.0016420361247947454,22.0
117270,0.902,0.9862385321100917,0.8237547892720306,0.012552301255230125,22.0
118270,0.911,0.9935760171306209,0.8436363636363636,0.006666666666666667,22.0
119270,0.931,0.9826989619377162,0.8160919540229885,0.007668711656441718,22.0
120270,0.935,0.9941860465116279,0.8444444444444444,0.0033613445378151263,22.0
121270,0.915,0.9915966386554622,0.8119266055045872,0.005319148936170213,22.0
122270,0.923,0.9789029535864979,0.7631578947368421,0.007183908045977011,22.0
123270,0.88,0.9978448275862069,0.7955326460481099,0.0023923444976076554,22.0
124270,0.911,0.993421052631579,0.7763496143958869,0.0032733224222585926,22.0
125270,0.879,1.0,0.7928082191780822,0.0,22.0
126270,0.906,0.9935897435897436,0.7711442786069652,0.0033444816053511705,22.0
127270,0.924,0.984,0.7735849056603774,0.005865102639296188,22.0
128270,0.946,0.9945652173913043,0.8755980861244019,0.003436426116838488,22.0
129270,0.934,0.996742671009772,0.8247978436657682,0.001589825119236884,22.0
130270,0.871,0.9982174688057041,0.813953488372093,0.003205128205128205,22.0
131270,0.885,0.9983818770226537,0.8440492476060192,0.0037174721189591076,22.0
132270,0.886,0.9952456418383518,0.8497970230040596,0.011494252873563218,22.0
133270,0.869,0.998371335504886,0.8250336473755047,0.0038910505836575876,22.0
134270,0.889,1.0,0.8232484076433121,0.0,22.0
135270,0.871,0.9984251968503937,0.8320209973753281,0.004201680672268907,22.0
136270,0.916,1.0,0.895,0.0,22.0
137270,0.869,1.0,0.8188105117565698,0.0,22.0
138270,0.821,1.0,0.7622841965471447,0.0,22.0
139270,0.87,1.0,0.8364779874213837,0.0,22.0
140270,0.801,0.9986431478968792,0.7880085653104925,0.015151515151515152,22.0
141270,0.855,1.0,0.8417030567685589,0.0,22.0
142270,0.907,1.0,0.9015873015873016,0.0,22.0
143270,0.882,1.0,0.8724324324324324,0.0,22.0
144270,0.841,0.9986859395532195,0.8278867102396514,0.012195121951219513,22.0
145270,0.846,1.0,0.826381059751973,0.0,22.0
146270,0.873,1.0,0.861504907306434,0.0,22.0
147270,0.879,1.0,0.8686210640608035,0.0,22.0
148270,0.889,1.0,0.8774834437086093,0.0,22.0
149270,0.853,1.0,0.8457502623294858,0.0,22.0
150270,0.899,0.9987593052109182,0.8895027624309392,0.010526315789473684,22.0
151270,0.87,1.0,0.8611111111111112,0.0,22.0
152270,0.863,1.0,0.850109409190372,0.0,22.0
153270,0.89,1.0,0.8737083811710677,0.0,22.0
154270,0.918,0.996005326231691,0.9044740024183797,0.017341040462427744,22.0
155270,0.915,0.9778761061946902,0.8549323017408124,0.020703933747412008,22.0
156270,0.914,0.9833024118738405,0.8731466227347611,0.022900763358778626,22.0
157270,0.933,0.9882352941176471,0.9074074074074074,0.019886363636363636,22.0
158270,0.933,0.9948186528497409,0.9,0.008333333333333333,22.0
159270,0.932,0.9950248756218906,0.9022556390977443,0.008955223880597015,22.0
160270,0.929,0.9966044142614601,0.8948170731707317,0.005813953488372093,22.0
161270,0.948,0.9967213114754099,0.9240121580547113,0.005847953216374269,22.0
162270,0.951,0.9934102141680395,0.9305555555555556,0.011363636363636364,22.0
163270,0.934,0.9967051070840197,0.9043348281016442,0.006042296072507553,22.0
164270,0.948,0.9967479674796748,0.9245852187028658,0.005934718100890208,22.0
165270,0.946,0.9898648648648649,0.9242902208201893,0.01639344262295082,22.0
166270,0.947,1.0,0.9210134128166915,0.0,22.0
167270,0.947,0.9931856899488927,0.9224683544303798,0.010869565217391304,22.0
168270,0.954,0.987220447284345,0.9420731707317073,0.023255813953488372,22.0
169270,0.93,0.9853658536585366,0.9085457271364318,0.02702702702702703,22.0
170270,0.943,0.99830220713073,0.9130434782608695,0.0028089887640449437,22.0
171270,0.941,0.9887820512820513,0.922272047832586,0.021148036253776436,22.0
172270,0.936,0.9983136593591906,0.9038167938931297,0.002898550724637681,22.0
173270,0.943,0.9983443708609272,0.9150227617602428,0.002932551319648094,22.0
174270,0.95,0.9951219512195122,0.928679817905918,0.008797653958944282,22.0
175270,0.932,0.9886178861788618,0.9088191330343797,0.021148036253776436,22.0
176270,0.939,0.9966722129783694,0.9103343465045592,0.005847953216374269,22.0
177270,0.939,0.9967320261437909,0.9118086696562033,0.006042296072507553,22.0
178270,0.893,0.989492119089317,0.8483483483483484,0.017964071856287425,22.0
179270,0.91,0.9955686853766618,0.885676741130092,0.012552301255230125,22.0
180270,0.941,0.9966386554621849,0.9123076923076923,0.005714285714285714,22.0
181270,0.95,1.0,0.9265785609397944,0.0,22.0
182270,0.928,0.9983361064891847,0.8941877794336811,0.00303951367781155,22.0
183270,0.935,0.9967637540453075,0.9072164948453608,0.006230529595015576,22.0
184270,0.927,0.9949238578680203,0.8936170212765957,0.008771929824561403,22.0
185270,0.936,0.9981949458483754,0.8977272727272727,0.0026041666666666665,22.0
186270,0.942,0.9950900163666121,0.9170437405731523,0.008902077151335312,22.0
187270,0.93,0.9933554817275747,0.9006024096385542,0.011904761904761904,22.0
188270,0.93,0.9949579831932773,0.8983308042488619,0.008797653958944282,22.0
189270,0.928,0.9965576592082617,0.8921417565485362,0.005698005698005698,22.0
190270,0.923,0.990506329113924,0.8981348637015782,0.019801980198019802,22.0
191270,0.923,0.9952380952380953,0.8944365192582026,0.010033444816053512,22.0
192270,0.862,0.9851632047477745,0.8383838383838383,0.04807692307692308,22.0
193270,0.78,0.9961977186311787,0.706199460916442,0.007751937984496124,22.0
194270,0.871,1.0,0.8177966101694916,0.0,22.0
195270,0.837,0.9920318725099602,0.7579908675799086,0.011661807580174927,22.0
196270,0.888,0.9966216216216216,0.8428571428571429,0.006666666666666667,22.0
197270,0.889,0.9984639016897081,0.8552631578947368,0.004166666666666667,22.0
198270,0.994,0.9989847715736041,0.9949443882709808,0.09090909090909091,22.0
199270,0.998,1.0,0.9979859013091642,0.0,22.0
200270,0.943,1.0,0.9339513325608343,0.0,22.0
201270,0.832,1.0,0.7966101694915254,0.0,22.0
202270,0.898,0.9983471074380166,0.8567375886524823,0.003389830508474576,22.0
203270,0.913,0.998389694041868,0.8781869688385269,0.003401360544217687,22.0
204270,0.844,0.989778534923339,0.7948016415868673,0.022304832713754646,22.0
205270,0.901,1.0,0.8490853658536586,0.0,22.0
206270,0.941,0.9966996699669967,0.913767019667171,0.0058997050147492625,22.0
207270,0.919,0.9981751824817519,0.8724082934609251,0.002680965147453083,22.0
208270,0.887,1.0,0.8603213844252163,0.0,22.0
209270,0.904,0.9926362297496318,0.8810457516339869,0.02127659574468085,22.0
210270,0.905,0.9983443708609272,0.8651362984218077,0.0033003300330033004,22.0
211270,0.912,1.0,0.8772663877266388,0.0,22.0
212270,0.924,0.9968701095461658,0.8959212376933896,0.006920415224913495,22.0
213270,0.93,0.9984520123839009,0.9033613445378151,0.0034965034965034965,22.0
214270,0.924,0.9971751412429378,0.9051282051282051,0.00909090909090909,22.0
215270,0.822,0.996,0.7388724035608308,0.006134969325153374,22.0
216270,0.886,1.0,0.8573216520650814,0.0,22.0
217270,0.936,1.0,0.9101123595505618,0.0,22.0
218270,0.953,0.9947460595446584,0.9281045751633987,0.007731958762886598,22.0
219270,0.967,1.0,0.9446308724832215,0.0,22.0
220270,0.962,0.9983193277310924,0.9413629160063391,0.0027100271002710027,22.0
221270,0.962,0.9983388704318937,0.9420062695924765,0.0027624309392265192,22.0
222270,0.946,1.0,0.9276139410187667,0.0,22.0
223270,0.958,0.9933774834437086,0.9404388714733543,0.011049723756906077,22.0
224270,0.925,0.9925512104283054,0.8824503311258278,0.010101010101010102,22.0
225270,0.916,0.9981343283582089,0.8656957928802589,0.002617801047120419,22.0
226270,0.964,0.9964850615114236,0.9434276206322796,0.005012531328320802,22.0
227270,0.962,0.9972677595628415,0.9530026109660574,0.008547008547008548,22.0
228270,0.972,1.0,0.9485294117647058,0.0,22.0
229270,0.975,0.9938775510204082,0.9567779960707269,0.006109979633401222,22.0
230270,0.961,0.9940828402366864,0.9333333333333333,0.006521739130434782,22.0
231270,0.955,0.9923371647509579,0.9266547406082289,0.009070294784580499,22.0
232270,0.945,0.9943342776203966,0.9322709163346613,0.016194331983805668,22.0
233270,0.954,0.9942196531791907,0.9230769230769231,0.006802721088435374,22.0
234270,0.952,0.9942307692307693,0.9199288256227758,0.00684931506849315,22.0
235270,0.954,0.992,0.9219330855018587,0.008658008658008658,22.0
236270,0.954,0.9966777408637874,0.9316770186335404,0.0056179775280898875,22.0
237270,0.963,0.9940119760479041,0.9526542324246772,0.013201320132013201,22.0
238270,0.915,0.9939271255060729,0.8568935427574171,0.00702576112412178,22.0
239270,0.949,0.9966386554621849,0.9236760124610592,0.00558659217877095,22.0
240270,0.962,0.9963235294117647,0.9377162629757786,0.004739336492890996,22.0
241270,0.961,0.996268656716418,0.9352014010507881,0.004662004662004662,22.0
242270,0.968,0.9967637540453075,0.9535603715170279,0.005649717514124294,22.0
243270,0.96,1.0,0.9226305609284333,0.0,22.0
244270,0.969,0.996116504854369,0.9464944649446494,0.004366812227074236,22.0
245270,0.955,0.9945652173913043,0.9289340101522843,0.007334963325183374,22.0
246270,0.964,0.997872340425532,0.9305555555555556,0.0020161290322580645,22.0
247270,0.95,0.9967320261437909,0.9270516717325228,0.005847953216374269,22.0
248270,0.925,0.9954337899543378,0.8565815324165029,0.004073319755600814,22.0
249270,0.958,0.9955357142857143,0.9176954732510288,0.0038910505836575876,22.0
250270,0.963,0.9924098671726755,0.9406474820143885,0.009009009009009009,22.0
251270,0.951,0.9982425307557118,0.922077922077922,0.0026041666666666665,22.0
252270,0.932,0.998046875,0.884083044982699,0.002369668246445498,22.0
253270,0.913,0.9979959919839679,0.8527397260273972,0.002403846153846154,22.0
254270,0.896,0.9941520467836257,0.8346972176759411,0.007712082262210797,22.0
255270,0.939,0.9919191919191919,0.8959854014598541,0.008849557522123894,22.0
256270,0.913,1.0,0.88,0.0,22.0
257270,0.953,1.0,0.9318840579710145,0.0,22.0
258270,0.946,0.9982456140350877,0.9147909967845659,0.0026455026455026454,22.0
259270,0.952,0.9985486211901307,0.9360544217687075,0.0037735849056603774,22.0
260270,0.963,0.9985380116959064,0.9499304589707928,0.0035587188612099642,22.0
261270,0.965,0.9984802431610942,0.9507959479015919,0.003236245954692557,22.0
262270,0.952,1.0,0.9355704697986578,0.0,22.0
263270,0.952,0.99721059972106,0.9395532194480947,0.008368200836820083,22.0
264270,0.95,0.9967897271268058,0.9282511210762332,0.006042296072507553,22.0
265270,0.967,0.992548435171386,0.9596541786743515,0.016339869281045753,22.0
266270,0.937,0.9925595238095238,0.92,0.01818181818181818,22.0
267270,0.950354609929078,0.9938744257274119,0.9351585014409222,0.013651877133105802,22.0
0,1.0,0.0,0.0,0.0,24.0
10,0.55,0.0,0.0,0.0,24.0
30,0.85,1.0,0.6470588235294118,0.0,24.0
70,0.8125,1.0,0.5588235294117647,0.0,24.0
150,0.85,1.0,0.5636363636363636,0.0,24.0
310,0.884375,1.0,0.6810344827586207,0.0,24.0
630,0.9234375,1.0,0.776255707762557,0.0,24.0
1270,0.924,1.0,0.7934782608695652,0.0,24.0
2270,0.952,1.0,0.8620689655172413,0.0,24.0
3270,0.957,1.0,0.8753623188405797,0.0,24.0
4270,0.965,1.0,0.8997134670487106,0.0,24.0
5270,0.981,1.0,0.9454022988505747,0.0,24.0
6270,0.98,1.0,0.9441340782122905,0.0,24.0
7270,0.983,0.9971590909090909,0.9564032697547684,0.001579778830963665,24.0
8270,0.981,1.0,0.9450867052023122,0.0,24.0
9270,0.983,1.0,0.952247191011236,0.0,24.0
10270,0.785,0.988929889298893,0.5583333333333333,0.0057692307692307696,24.0
11270,0.722,1.0,0.5736196319018405,0.0,24.0
12270,0.773,0.9975786924939467,0.64576802507837,0.0027624309392265192,24.0
13270,0.814,0.9909502262443439,0.7064516129032258,0.010526315789473684,24.0
14270,0.865,0.9979959919839679,0.7879746835443038,0.002717391304347826,24.0
15270,0.859,0.9961240310077519,0.7871362940275651,0.005763688760806916,24.0
16270,0.875,0.9980988593155894,0.8089368258859785,0.002849002849002849,24.0
17270,0.901,0.9981515711645101,0.8463949843260188,0.0027624309392265192,24.0
18270,0.912,0.996316758747698,0.8628389154704944,0.005361930294906166,24.0
19270,0.922,0.996309963099631,0.8766233766233766,0.005208333333333333,24.0
20270,0.916,0.9928952042628775,0.8748043818466353,0.0110803324099723,24.0
21270,0.927,0.9965694682675815,0.8911042944785276,0.005747126436781609,24.0
22270,0.939,0.9982935153583617,0.9069767441860465,0.0028169014084507044,24.0
23270,0.943,0.9982014388489209,0.9083469721767594,0.002570694087403599,24.0
24270,0.951,0.9948717948717949,0.9267515923566879,0.008064516129032258,24.0
25270,0.954,0.993322203672788,0.9340659340659341,0.011019283746556474,24.0
26270,0.943,0.998330550918197,0.9143730886850153,0.002890173410404624,24.0
27270,0.956,0.9982142857142857,0.9285714285714286,0.002512562814070352,24.0
28270,0.959,0.9965277777777778,0.9363784665579119,0.00516795865633075,24.0
29270,0.958,1.0,0.9344773790951638,0.0,24.0
30270,0.962,0.9967637540453075,0.9447852760736196,0.005747126436781609,24.0
31270,0.961,0.9951612903225806,0.9448698315467075,0.008645533141210375,24.0
32270,0.948,0.9965694682675815,0.9207606973058637,0.005420054200542005,24.0
33270,0.954,1.0,0.9240924092409241,0.0,24.0
34270,0.954,0.9966832504145937,0.931782945736434,0.005633802816901409,24.0
35270,0.951,0.9965217391304347,0.9241935483870968,0.005263157894736842,24.0
36270,0.953,0.993431855500821,0.933641975308642,0.011363636363636364,24.0
37270,0.964,0.9967266775777414,0.9471228615863142,0.0056022408963585435,24.0
38270,0.95,0.9966442953020134,0.9252336448598131,0.00558659217877095,24.0
39270,0.954,0.9982638888888888,0.9274193548387096,0.002631578947368421,24.0
40270,0.971,1.0,0.9538950715421304,0.0,24.0
41270,0.966,0.998330550918197,0.9477020602218701,0.0027100271002710027,24.0
42270,0.963,0.998272884283247,0.9413680781758957,0.0025906735751295338,24.0
43270,0.962,1.0,0.9411764705882353,0.0,24.0
44270,0.957,0.9948979591836735,0.936,0.008,24.0
45270,0.968,0.9966273187183811,0.9516908212560387,0.005277044854881266,24.0
46270,0.957,0.9902755267423015,0.9429012345679012,0.017045454545454544,24.0
47270,0.965,0.9983525535420099,0.946875,0.002777777777777778,24.0
48270,0.971,0.9949664429530202,0.9579967689822294,0.007874015748031496,24.0
49270,0.962,0.9967105263157895,0.9439252336448598,0.00558659217877095,24.0
50270,0.967,0.9900497512437811,0.9567307692307693,0.015957446808510637,24.0
51270,0.953,0.9982698961937716,0.9261637239165329,0.002652519893899204,24.0
52270,0.961,0.9967948717948718,0.9438543247344461,0.005865102639296188,24.0
53270,0.96,0.998272884283247,0.9367909238249594,0.0026109660574412533,24.0
54270,0.956,0.9900166389351082,0.9399684044233807,0.01634877384196185,24.0
55270,0.965,0.9968652037617555,0.9506726457399103,0.006042296072507553,24.0
56270,0.97,0.995,0.9567307692307693,0.007978723404255319,24.0
57270,0.966,0.996661101836394,0.9491255961844197,0.005390835579514825,24.0
58270,0.966,0.9966273187183811,0.9486356340288925,0.005305039787798408,24.0
59270,0.966,0.9983792544570502,0.9491525423728814,0.002849002849002849,24.0
60270,0.965,0.9966044142614601,0.9467741935483871,0.005263157894736842,24.0
61270,0.962,1.0,0.9391025641025641,0.0,24.0
62270,0.907,0.9918300653594772,0.8733812949640288,0.01639344262295082,24.0
63270,0.868,0.9901823281907434,0.8495788206979543,0.04142011834319527,24.0
64270,0.872,0.9972602739726028,0.8524590163934426,0.0136986301369863,24.0
65270,0.921,0.9973226238286479,0.9063260340632603,0.011235955056179775,24.0
66270,0.947,0.9916201117318436,0.9379128137384413,0.024691358024691357,24.0
67270,0.951,0.9850948509485095,0.9503267973856209,0.04680851063829787,24.0
68270,0.911,0.9903846153846154,0.8978829389788294,0.03553299492385787,24.0
69270,0.954,0.9869753979739508,0.9485396383866481,0.03202846975088968,24.0
70270,0.958,0.9960835509138382,0.9513715710723192,0.015151515151515152,24.0
71270,0.901,0.9833795013850416,0.890840652446675,0.059113300492610835,24.0
72270,0.934,0.9825949367088608,0.9186390532544378,0.033950617283950615,24.0
73270,0.941,0.9908536585365854,0.9246088193456614,0.020202020202020204,24.0
74270,0.919,0.9747634069400631,0.9048316251830161,0.050473186119873815,24.0
75270,0.932,0.9870503597122302,0.9208053691275168,0.03529411764705882,24.0
76270,0.897,0.9898477157360406,0.8577712609970675,0.018867924528301886,24.0
77270,0.947,0.9842657342657343,0.9275123558484349,0.022900763358778626,24.0
78270,0.913,0.9885807504078303,0.8833819241982507,0.022292993630573247,24.0
79270,0.929,0.9757009345794393,0.9,0.030952380952380953,24.0
80270,0.926,0.9744094488188977,0.8902877697841727,0.02927927927927928,24.0
81270,0.937,0.9801324503311258,0.891566265060241,0.017928286852589643,24.0
82270,0.954,0.9825918762088974,0.9321100917431193,0.01978021978021978,24.0
83270,0.939,0.9743589743589743,0.8816705336426914,0.01757469244288225,24.0
84270,0.929,0.9770642201834863,0.8747433264887063,0.01949317738791423,24.0
85270,0.938,0.98005698005698,0.8621553884711779,0.011647254575707155,24.0
86270,0.937,0.9664804469273743,0.871536523929471,0.01990049751243781,24.0
87270,0.956,0.9481865284974094,0.8433179723502304,0.01277139208173691,24.0
88270,0.953,0.5531914893617021,0.5,0.022151898734177215,24.0
89270,0.948,0.8181818181818182,0.8181818181818182,0.030338389731621937,24.0
90270,0.954,0.9316239316239316,0.7414965986394558,0.009378663540445486,24.0
91270,0.968,0.9760479041916168,0.8534031413612565,0.004944375772558714,24.0
92270,0.951,0.9043478260869565,0.7323943661971831,0.01282051282051282,24.0
93270,0.95,0.9175257731958762,0.839622641509434,0.02030456852791878,24.0
94270,0.904,0.9775641025641025,0.7741116751269036,0.01155115511551155,24.0
95270,0.949,0.943089430894309,0.725,0.008333333333333333,24.0
96270,0.918,0.9867986798679867,0.7931034482758621,0.006420545746388443,24.0
97270,0.881,0.9953051643192489,0.7837338262476895,0.004357298474945534,24.0
98270,0.929,0.9823943661971831,0.808695652173913,0.007633587786259542,24.0
99270,0.893,0.9880952380952381,0.8027079303675049,0.010351966873706004,24.0
100270,0.954,0.9844236760124611,0.8851540616246498,0.007776049766718507,24.0
101270,0.94,0.9644444444444444,0.8066914498141264,0.01094391244870041,24.0
102270,0.91,0.978891820580475,0.8189845474613686,0.014625228519195612,24.0
103270,0.964,0.967741935483871,0.8571428571428571,0.007594936708860759,24.0
104270,0.912,0.9202898550724637,0.6225490196078431,0.013819095477386936,24.0
105270,0.952,0.9813084112149533,0.8267716535433071,0.005361930294906166,24.0
106270,0.849,0.9897119341563786,0.7671451355661882,0.013404825737265416,24.0
107270,0.947,0.9705882352941176,0.6644295302013423,0.0035252643948296123,24.0
108270,0.948,0.9403973509933775,0.7675675675675676,0.011042944785276074,24.0
109270,0.895,0.986784140969163,0.8190127970749543,0.013245033112582781,24.0
110270,0.911,0.9768041237113402,0.8257080610021786,0.0166358595194085,24.0
111270,0.918,0.9959677419354839,0.8606271777003485,0.004694835680751174,24.0
112270,0.903,0.993006993006993,0.8192307692307692,0.00625,24.0
113270,0.912,0.9976133651551312,0.8277227722772277,0.00202020202020202,24.0
114270,0.904,0.9966555183946488,0.7582697201017812,0.0016474464579901153,24.0
115270,0.874,1.0,0.7816291161178509,0.0,24.0
116270,0.909,0.993421052631579,0.7723785166240409,0.003284072249589491,24.0
117270,0.901,0.9839816933638444,0.8237547892720306,0.014644351464435146,24.0
118270,0.925,0.9979035639412998,0.8654545454545455,0.0022222222222222222,24.0
119270,0.937,0.9830508474576272,0.8333333333333334,0.007668711656441718,24.0
120270,0.948,0.9943977591036415,0.8765432098765432,0.0033613445378151263,24.0
121270,0.928,0.9945652173913043,0.8394495412844036,0.0035460992907801418,24.0
122270,0.932,0.9796747967479674,0.7927631578947368,0.007183908045977011,24.0
123270,0.896,0.9979166666666667,0.8230240549828178,0.0023923444976076554,24.0
124270,0.914,0.9902912621359223,0.7866323907455013,0.004909983633387889,24.0
125270,0.884,1.0,0.8013698630136986,0.0,24.0
126270,0.912,0.9937106918238994,0.7860696517412935,0.0033444816053511705,24.0
127270,0.931,0.9882352941176471,0.7924528301886793,0.004398826979472141,24.0
128270,0.949,0.9946091644204852,0.8827751196172249,0.003436426116838488,24.0
129270,0.937,0.9967741935483871,0.8328840970350404,0.001589825119236884,24.0
130270,0.875,0.9982300884955753,0.8197674418604651,0.003205128205128205,24.0
131270,0.9,0.9968503937007874,0.86593707250342,0.007434944237918215,24.0
132270,0.89,0.9937205651491365,0.8565629228687416,0.01532567049808429,24.0
133270,0.88,1.0,0.8384925975773889,0.0,24.0
134270,0.896,1.0,0.8343949044585988,0.0,24.0
135270,0.882,0.9984520123839009,0.8464566929133859,0.004201680672268907,24.0
136270,0.921,1.0,0.90125,0.0,24.0
137270,0.879,0.9983443708609272,0.8340248962655602,0.0036101083032490976,24.0
138270,0.836,1.0,0.7822045152722443,0.0,24.0
139270,0.877,1.0,0.8452830188679246,0.0,24.0
140270,0.814,0.9986666666666667,0.8019271948608137,0.015151515151515152,24.0
141270,0.872,1.0,0.8602620087336245,0.0,24.0
142270,0.916,1.0,0.9111111111111111,0.0,24.0
143270,0.889,1.0,0.88,0.0,24.0
144270,0.858,0.9987146529562982,0.8464052287581699,0.012195121951219513,24.0
145270,0.854,1.0,0.8354002254791432,0.0,24.0
146270,0.876,1.0,0.8647764449291166,0.0,24.0
147270,0.882,1.0,0.8718783930510315,0.0,24.0
148270,0.902,1.0,0.891832229580574,0.0,24.0
149270,0.863,1.0,0.8562434417628542,0.0,24.0
150270,0.899,0.9987593052109182,0.8895027624309392,0.010526315789473684,24.0
151270,0.879,1.0,0.8707264957264957,0.0,24.0
152270,0.874,1.0,0.862144420131291,0.0,24.0
153270,0.89,0.9960886571056062,0.8771526980482205,0.023255813953488372,24.0
154270,0.937,0.9973958333333334,0.9262394195888755,0.011560693641618497,24.0
155270,0.922,0.9680170575692963,0.8781431334622823,0.031055900621118012,24.0
156270,0.919,0.9747292418772563,0.8896210873146623,0.035623409669211195,24.0
157270,0.937,0.9834710743801653,0.9182098765432098,0.028409090909090908,24.0
158270,0.942,0.98989898989899,0.91875,0.016666666666666666,24.0
159270,0.924,0.9867768595041322,0.8977443609022556,0.023880597014925373,24.0
160270,0.928,0.9949152542372881,0.8948170731707317,0.00872093023255814,24.0
161270,0.953,0.9967479674796748,0.9316109422492401,0.005847953216374269,24.0
162270,0.952,0.9983388704318937,0.9274691358024691,0.002840909090909091,24.0
163270,0.939,0.995114006514658,0.9133034379671151,0.00906344410876133,24.0
164270,0.947,0.996742671009772,0.9230769230769231,0.005934718100890208,24.0
165270,0.947,0.9915397631133672,0.9242902208201893,0.01366120218579235,24.0
166270,0.953,0.9984025559105432,0.9314456035767511,0.00303951367781155,24.0
167270,0.953,0.9949238578680203,0.930379746835443,0.008152173913043478,24.0
168270,0.948,0.9870967741935484,0.9329268292682927,0.023255813953488372,24.0
169270,0.94,0.9856,0.9235382308845578,0.02702702702702703,24.0
170270,0.95,0.9983221476510067,0.9239130434782609,0.0028089887640449437,24.0
171270,0.945,0.9904153354632588,0.9267563527653214,0.01812688821752266,24.0
172270,0.944,0.9950413223140496,0.9190839694656489,0.008695652173913044,24.0
173270,0.948,0.9983579638752053,0.9226100151745068,0.002932551319648094,24.0
174270,0.948,0.9887278582930756,0.9317147192716236,0.020527859237536656,24.0
175270,0.937,0.9887096774193549,0.9162929745889388,0.021148036253776436,24.0
176270,0.942,0.9966887417218543,0.9148936170212766,0.005847953216374269,24.0
177270,0.942,0.9919484702093397,0.9207772795216741,0.015105740181268883,24.0
178270,0.909,0.989778534923339,0.8723723723723724,0.017964071856287425,24.0
179270,0.91,0.9912152269399708,0.8896189224704336,0.02510460251046025,24.0
180270,0.944,0.9966555183946488,0.916923076923077,0.005714285714285714,24.0
181270,0.963,0.9984520123839009,0.947136563876652,0.003134796238244514,24.0
182270,0.931,1.0,0.8971684053651267,0.0,24.0
183270,0.938,0.9967793880837359,0.9116347569955817,0.006230529595015576,24.0
184270,0.928,0.9932659932659933,0.8966565349544073,0.011695906432748537,24.0
185270,0.936,0.9964028776978417,0.8993506493506493,0.005208333333333333,24.0
186270,0.944,0.9918962722852512,0.9230769230769231,0.01483679525222552,24.0
187270,0.938,0.9934426229508196,0.9126506024096386,0.011904761904761904,24.0
188270,0.929,0.9932885906040269,0.8983308042488619,0.011730205278592375,24.0
189270,0.931,0.9965753424657534,0.8967642526964561,0.005698005698005698,24.0
190270,0.932,0.9906396255850234,0.9110473457675753,0.019801980198019802,24.0
191270,0.927,0.9937106918238994,0.9015691868758916,0.013377926421404682,24.0
192270,0.878,0.9841040462427746,0.8598484848484849,0.052884615384615384,24.0
193270,0.808,0.992831541218638,0.7466307277628033,0.015503875968992248,24.0
194270,0.896,1.0,0.8531073446327684,0.0,24.0
195270,0.871,0.9907063197026023,0.8112633181126332,0.014577259475218658,24.0
196270,0.915,0.9967689822294022,0.8814285714285715,0.006666666666666667,24.0
197270,0.919,0.9985315712187959,0.8947368421052632,0.004166666666666667,24.0
198270,0.997,0.9989878542510121,0.9979777553083923,0.09090909090909091,24.0
199270,0.998,1.0,0.9979859013091642,0.0,24.0
200270,0.949,1.0,0.9409038238702202,0.0,24.0
201270,0.88,1.0,0.8547215496368039,0.0,24.0
202270,0.921,0.9968253968253968,0.8907801418439716,0.006779661016949152,24.0
203270,0.932,0.9984375,0.9050991501416431,0.003401360544217687,24.0
204270,0.864,0.9901153212520593,0.8221614227086184,0.022304832713754646,24.0
205270,0.912,0.9965034965034965,0.8689024390243902,0.005813953488372093,24.0
206270,0.95,0.9935379644588045,0.9304084720121029,0.011799410029498525,24.0
207270,0.943,0.9965156794425087,0.9122807017543859,0.005361930294906166,24.0
208270,0.925,1.0,0.907292954264524,0.0,24.0
209270,0.931,0.9929178470254958,0.9163398692810457,0.02127659574468085,24.0
210270,0.936,0.9953051643192489,0.9124820659971306,0.009900990099009901,24.0
211270,0.943,1.0,0.9205020920502092,0.0,24.0
212270,0.943,0.9954545454545455,0.9240506329113924,0.010380622837370242,24.0
213270,0.954,0.9985074626865672,0.9369747899159664,0.0034965034965034965,24.0
214270,0.938,0.997229916897507,0.9230769230769231,0.00909090909090909,24.0
215270,0.861,0.9944547134935305,0.798219584569733,0.009202453987730062,24.0
216270,0.906,1.0,0.8823529411764706,0.0,24.0
217270,0.956,1.0,0.9382022471910112,0.0,24.0
218270,0.971,0.9949066213921901,0.9575163398692811,0.007731958762886598,24.0
219270,0.981,1.0,0.9681208053691275,0.0,24.0
220270,0.974,0.9950900163666121,0.9635499207606973,0.008130081300813009,24.0
221270,0.974,0.998371335504886,0.9608150470219435,0.0027624309392265192,24.0
222270,0.968,0.9986033519553073,0.9584450402144772,0.003937007874015748,24.0
223270,0.968,0.9902912621359223,0.9592476489028213,0.016574585635359115,24.0
224270,0.944,0.9928057553956835,0.9139072847682119,0.010101010101010102,24.0
225270,0.954,0.9982578397212544,0.9271844660194175,0.002617801047120419,24.0
